Symbol,Name
033962.TW,臺股指富邦2A購03
033963.TW,中砂統一2A購01
033964.TW,鴻海統一2B購03
033965.TW,陽明統一2B購01
033966.TW,晶豪科統一2B購01
033967.TW,晶豪科統一2B購02
033968.TW,智原統一2C購01
033969.TW,欣興統一2B購01
03396U.TW,日月光元大27售01
033970.TW,華擎統一2B購01
033971.TW,天鈺統一2A購01
033972.TW,天鈺統一2B購01
033973.TW,天鈺統一2B購02
033974.TW,南電統一29購03
033975.TW,裕隆兆豐29購01
033976.TW,天鈺兆豐29購01
033977.TW,元晶兆豐29購01
033978.TW,台泥元大27購02
033979.TW,大成鋼元大27購03
03397U.TW,南電元大27售03
033980.TW,裕隆元大28購04
033981.TW,鴻海元大27購05
033982.TW,鴻海元大28購02
033983.TW,鴻海元大29購08
033984.TW,國巨元大28購01
033985.TW,光罩元大27購01
033986.TW,長榮元大27購15
033987.TW,長榮元大28購08
033988.TW,長榮元大29購03
033989.TW,華航元大27購09
03398U.TW,台灣50元富27售04
033990.TW,萬海元大28購03
033991.TW,長榮航元大28購02
033992.TW,美食元大28購02
033993.TW,王品元大29購01
033994.TW,聯詠元大27購13
033995.TW,聯詠元大28購02
033996.TW,聯詠元大29購05
033997.TW,景碩元大27購06
033998.TW,臻鼎元大27購02
033999.TW,同欣電元大27購01
03399U.TW,台灣50元富27售05
034000.TW,AES元大28購01
034001.TW,南電元大28購04
034002.TW,國企2X群益28購01
034003.TW,道瓊銀群益29購01
034004.TW,台積電群益27購15
034005.TW,全新群益27購02
034006.TW,陽明群益27購03
034007.TW,奇鋐群益27購01
034008.TW,欣興群益27購04
034009.TW,碩天群益28購01
03400U.TW,名軒元富27售01
034010.TW,健策群益27購03
034011.TW,天鈺群益27購01
034012.TW,晶碩群益28購01
034013.TW,采鈺群益27購02
034014.TW,T50反1國泰29購01
034015.TW,臺指反國泰29購02
034016.TW,寶齡國泰29購01
034017.TW,中鴻國泰29購01
034018.TW,智邦國泰29購01
034019.TW,台達電麥證27購01
03401P.TW,鴻海中信27售02
03401U.TW,葡萄王元富27售01
034020.TW,聯詠麥證27購02
034021.TW,台積電法興27購01
034022.TW,聯發科法興27購01
034023.TW,可成法興27購01
034024.TW,陽明法興27購01
034025.TW,萬海法興27購01
034026.TW,新光金法興29購01
034027.TW,大立光法興27購01
034028.TW,群創法興27購01
034029.TW,嘉澤法興27購01
03402P.TW,鴻海中信27售03
03402U.TW,葡萄王元富27售02
034030.TW,台灣50元富2A購02
034031.TW,上銀元富2A購01
034032.TW,國巨元富27購05
034033.TW,國巨元富2A購01
034034.TW,台積電元富2A購03
034035.TW,台積電元富31購01
034036.TW,聯發科元富27購06
034037.TW,聯詠元富27購04
034038.TW,貿聯元富27購01
034039.TW,中磊元富27購01
03403P.TW,台積電中信27售02
03403U.TW,生達元富27售02
034040.TW,康舒元富27購01
034041.TW,威鋒電元富27購01
034042.TW,采鈺元富27購03
034043.TW,采鈺元富27購04
034044.TW,世紀鋼元富27購03
034045.TW,裕隆永豐28購03
034046.TW,萬海永豐28購02
034047.TW,晶技永豐27購01
034048.TW,瑞鼎永豐27購01
034049.TW,金像電康和27購01
03404P.TW,台積電中信27售03
03404U.TW,瑞鼎元富27售01
034050.TW,愛普康和27購01
034051.TW,力智康和27購02
034052.TW,AES康和27購01
034053.TW,國巨兆豐28購02
034054.TW,國巨兆豐29購01
034055.TW,上品兆豐27購01
034056.TW,啟碁兆豐28購01
034057.TW,上銀統一29購01
034058.TW,聯電統一28購01
034059.TW,聯電統一2B購02
03405U.TW,麗豐元富27售01
034060.TW,國巨統一2B購02
034061.TW,聯發科統一2B購04
034062.TW,華新科統一31購01
034063.TW,長榮統一2B購03
034064.TW,陽明統一2B購02
034065.TW,晶豪科統一29購01
034066.TW,聯詠統一2B購02
034067.TW,華擎統一2B購02
034068.TW,日月光統一31購01
034069.TW,AES統一2A購01
03406U.TW,麗豐元富27售02
034070.TW,采鈺統一27購01
034071.TW,采鈺統一28購01
034072.TW,FBNQ2X群益28購02
034073.TW,台泥群益27購03
034074.TW,華新群益27購05
034075.TW,華新群益27購06
034076.TW,台達電群益28購02
034077.TW,鴻海群益27購05
034078.TW,國巨群益28購01
034079.TW,超豐群益27購01
03407U.TW,葡萄王麥證27售01
034080.TW,陽明群益28購03
034081.TW,潤泰全群益28購01
034082.TW,晶豪科群益28購01
034083.TW,大立光群益27購01
034084.TW,聯詠群益27購06
034085.TW,永信群益27購02
034086.TW,中興電元大27購04
034087.TW,寶齡元大28購04
034088.TW,大成鋼元大27購04
034089.TW,上銀元大27購01
03408U.TW,台玻麥證27售01
034090.TW,中華元大27購02
034091.TW,鴻海元大27購06
034092.TW,鴻海元大28購03
034093.TW,鴻海元大29購09
034094.TW,技嘉元大27購02
034095.TW,台光電元大27購02
034096.TW,長榮元大27購16
034097.TW,長榮元大28購09
034098.TW,長榮元大29購04
034099.TW,華航元大27購10
03409U.TW,聯強麥證27售01
034100.TW,萬海元大28購04
034101.TW,長榮航元大28購03
034102.TW,漢翔元大28購01
034103.TW,美食元大28購03
034104.TW,瑞鼎元大27購02
034105.TW,健策元大27購04
034106.TW,富采元大27購01
034107.TW,樺漢元大27購01
034108.TW,穎崴元大27購02
034109.TW,愛普元大28購02
03410P.TW,聯發科元富26售03
03410U.TW,嘉聯益國票28售02
034110.TW,南電元大28購05
034111.TW,臺股指元大2A購38
034112.TW,臺股指元大2A購39
034113.TW,臺股指元大2A購40
034114.TW,臺股指元大2B購16
034115.TW,臺股指元大2B購17
034116.TW,寶齡國票29購01
034117.TW,世芯國票28購04
034118.TW,金像電麥證27購01
034119.TW,臺指反凱基2C購04
03411U.TW,生達統一29售03
034120.TW,中砂凱基28購02
034121.TW,中鋼凱基28購01
034122.TW,中鴻凱基27購02
034123.TW,聯電凱基27購08
034124.TW,燿華凱基27購02
034125.TW,金像電凱基27購02
034126.TW,聯發科凱基28購03
034127.TW,強茂凱基28購01
034128.TW,華新科凱基28購01
034129.TW,萬海凱基29購01
03412U.TW,台積電統一27售06
034130.TW,台勝科凱基27購02
034131.TW,台勝科凱基27購03
034132.TW,富采凱基27購01
034133.TW,上品凱基27購02
034134.TW,新唐凱基27購04
034135.TW,臻鼎凱基27購02
034136.TW,康舒凱基27購01
034137.TW,元晶凱基28購02
034138.TW,緯穎凱基29購03
034139.TW,力積電凱基28購01
03413U.TW,長榮統一27售06
034140.TW,AES凱基29購01
034141.TW,富邦媒凱基27購04
034142.TW,全新元富27購01
034143.TW,晶豪科元富27購01
034144.TW,聯詠元富2A購01
034145.TW,AES元富27購02
034146.TW,T50反1中信2A購03
034147.TW,上証反中信27購01
034148.TW,滬深2X中信28購02
034149.TW,A50正2中信27購01
03414U.TW,聯詠統一27售01
034150.TW,國巨中信29購01
034151.TW,智原中信2A購01
034152.TW,台勝科中信27購01
034153.TW,台灣50國泰29購01
034154.TW,台灣50國泰2B購01
034155.TW,台積電國泰29購03
034156.TW,瑞昱國泰29購01
034157.TW,穎崴國泰29購01
034158.TW,南電國泰29購01
034159.TW,華新富邦27購01
03415U.TW,華新台新27售01
034160.TW,東哥富邦29購01
034161.TW,亞翔國票27購01
034162.TW,嘉聯益國票28購03
034163.TW,康舒國票28購01
034164.TW,啟碁國票28購01
034165.TW,愛普國票28購01
034166.TW,晶心科國票29購03
034167.TW,華新兆豐27購02
034168.TW,聯電兆豐2B購01
034169.TW,智邦兆豐27購01
03416U.TW,臺股指永豐2A售01
034170.TW,友達兆豐28購03
034171.TW,長榮兆豐29購01
034172.TW,健策兆豐27購01
034173.TW,同欣電兆豐27購01
034174.TW,寶齡統一2B購01
034175.TW,裕隆統一29購01
034176.TW,國巨統一2B購03
034177.TW,全新統一29購01
034178.TW,宏達電統一29購02
034179.TW,天鈺統一2A購02
03417U.TW,華新元大27售05
034180.TW,晶心科統一2B購03
034181.TW,力智統一29購01
034182.TW,寶齡元大28購05
034183.TW,大成鋼元大28購02
034184.TW,裕隆元大28購05
034185.TW,鴻海元大28購04
034186.TW,鴻海元大29購10
034187.TW,瑞昱元大27購03
034188.TW,宏達電元大28購03
034189.TW,長榮元大27購17
03418U.TW,裕隆元大27售02
034190.TW,長榮元大28購10
034191.TW,長榮元大29購05
034192.TW,陽明元大28購02
034193.TW,華航元大27購11
034194.TW,萬海元大28購05
034195.TW,景碩元大27購08
034196.TW,健策元大27購07
034197.TW,上緯控元大27購02
034198.TW,日月光元大27購03
034199.TW,富采元大27購02
03419U.TW,國巨元大27售01
034200.TW,新唐元大27購04
034201.TW,中租元大27購02
034202.TW,愛普元大28購03
034203.TW,AES元大28購02
034204.TW,鴻海康和29購01
034205.TW,南亞科康和27購01
034206.TW,富邦媒康和27購02
034207.TW,元石油永豐27購01
034208.TW,中砂永豐2A購01
034209.TW,大成鋼永豐27購01
03420U.TW,聯詠元大27售09
034210.TW,聯發科永豐2A購01
034211.TW,敦泰永豐29購01
034212.TW,世芯永豐27購03
034213.TW,致伸永豐28購01
034214.TW,富邦媒永豐29購01
034215.TW,興農凱基28購01
034216.TW,華邦電凱基28購01
034217.TW,順德凱基27購01
034218.TW,長榮凱基2C購03
034219.TW,晶技凱基27購01
03421P.TW,SGBR2X凱基28售05
03421U.TW,世芯元大27售03
034220.TW,華擎凱基27購03
034221.TW,聯合再凱基27購02
034222.TW,瑞鼎凱基27購02
034223.TW,貿聯凱基2B購02
034224.TW,上緯控凱基29購01
034225.TW,富采凱基29購01
034226.TW,元晶凱基29購02
034227.TW,愛普凱基27購02
034228.TW,晶心科凱基27購05
034229.TW,帝寶凱基27購01
03422U.TW,世芯元大27售04
034230.TW,AES凱基27購02
034231.TW,富邦媒凱基27購05
034232.TW,世紀鋼凱基29購02
034233.TW,寶齡中信28購01
034234.TW,華新科中信27購01
034235.TW,宏達電中信27購02
034236.TW,長榮航國泰29購02
034237.TW,天鈺國泰29購01
034238.TW,欣興富邦29購01
034239.TW,康舒富邦28購02
03423P.TW,台積電凱基2C售02
03423U.TW,立積元大27售03
034240.TW,寶齡麥證27購01
034241.TW,道瓊銀元富27購01
034242.TW,義隆元富27購02
034243.TW,國泰金元富31購01
034244.TW,晶心科元富2A購02
034245.TW,富邦媒元富27購03
034246.TW,滬深2X群益28購04
034247.TW,S&P反1群益2B購01
034248.TW,中興電群益27購01
034249.TW,寶齡群益28購01
03424U.TW,晶心科元大27售04
034250.TW,大成鋼群益27購02
034251.TW,裕隆群益28購03
034252.TW,台積電群益29購04
034253.TW,台積電群益29購05
034254.TW,台積電群益29購06
034255.TW,金像電群益27購01
034256.TW,金像電群益27購02
034257.TW,萬海群益27購03
034258.TW,萬海群益27購04
034259.TW,玉晶光群益27購03
03425P.TW,長榮凱基2C售02
03425U.TW,力積電元大27售04
034260.TW,臻鼎群益27購01
034261.TW,同欣電群益27購01
034262.TW,啟碁群益28購01
034263.TW,愛普群益29購04
034264.TW,晶心科群益28購01
034265.TW,南電群益27購04
034266.TW,裕隆康和29購01
034267.TW,瑞昱康和27購01
034268.TW,寶齡國票27購01
034269.TW,新光鋼國票28購01
03426U.TW,力積電元大27售05
034270.TW,智原國票28購03
034271.TW,力智國票28購01
034272.TW,華新永豐27購03
034273.TW,台積電永豐27購08
034274.TW,王品永豐2A購01
034275.TW,康舒永豐28購01
034276.TW,啟碁永豐27購01
034277.TW,T50反1元大2C購01
034278.TW,臺指反元大2B購03
034279.TW,SGBR2X元大27購04
03427P.TW,友達凱基26售01
03427U.TW,力積電元大27售06
034280.TW,中鋼元大27購02
034281.TW,大成鋼元大28購03
034282.TW,上銀元大27購02
034283.TW,鴻海元大28購05
034284.TW,鴻海元大29購11
034285.TW,技嘉元大27購03
034286.TW,宏達電元大28購04
034287.TW,長榮元大28購11
034288.TW,長榮元大29購06
034289.TW,長榮元大2A購13
03428U.TW,南電元大27售04
034290.TW,陽明元大28購03
034291.TW,萬海元大28購06
034292.TW,長榮航元大28購04
034293.TW,長榮航元大29購04
034294.TW,新光金元大27購01
034295.TW,欣興元大28購05
034296.TW,景碩元大27購09
034297.TW,健策元大27購09
034298.TW,合勤控元大27購01
034299.TW,新唐元大28購03
03429P.TW,萬海凱基27售04
03429U.TW,華夏元富27售02
034300.TW,祥碩元大28購01
034301.TW,中租元大27購03
034302.TW,樺漢元大27購02
034303.TW,晶碩元大28購03
034304.TW,愛普元大28購04
034305.TW,采鈺元大27購02
034306.TW,寶齡元富27購04
034307.TW,裕隆元富31購01
034308.TW,欣興元富2A購01
034309.TW,NASDAQ凱基2A購01
03430U.TW,宏達電元富27售04
034310.TW,FBNQ2X凱基29購01
034311.TW,FBNQ2X凱基2A購01
034312.TW,FBNQ2X凱基2A購02
034313.TW,FBNQ反凱基2A購01
034314.TW,FBNQ反凱基2A購02
034315.TW,美指2X凱基2B購01
034316.TW,AIROBO凱基29購01
034317.TW,美費半凱基29購01
034318.TW,美費半凱基29購02
034319.TW,裕隆凱基27購06
03431U.TW,敦泰元富27售03
034320.TW,鴻海凱基28購03
034321.TW,台積電凱基2A購15
034322.TW,台積電凱基2B購05
034323.TW,萬海凱基29購02
034324.TW,八方凱基27購03
034325.TW,瑞鼎凱基27購04
034326.TW,瑞鼎凱基2B購01
034327.TW,瑞鼎凱基2B購02
034328.TW,天鈺凱基27購06
034329.TW,中租凱基27購01
03432U.TW,健策元富27售02
034330.TW,同欣電凱基27購01
034331.TW,穎崴凱基27購02
034332.TW,緯穎凱基27購03
034333.TW,南電凱基27購07
034334.TW,中鴻兆豐29購01
034335.TW,大成鋼兆豐28購03
034336.TW,旺宏兆豐29購01
034337.TW,華擎兆豐27購01
034338.TW,和碩兆豐29購01
034339.TW,矽創兆豐29購01
03433P.TW,鴻海元大26售03
03433U.TW,臻鼎元富27售02
034340.TW,南電兆豐29購01
034341.TW,元晶台新27購01
034342.TW,裕隆統一29購02
034343.TW,陽明統一29購03
034344.TW,萬海統一29購03
034345.TW,美食統一29購01
034346.TW,智原統一29購03
034347.TW,欣興統一2B購02
034348.TW,玉晶光統一29購01
034349.TW,瑞鼎統一28購01
03434U.TW,世紀鋼元富27售02
034350.TW,天鈺統一2B購03
034351.TW,富邦媒統一29購01
034352.TW,國巨法興27購01
034353.TW,長榮法興27購02
034354.TW,聯詠法興27購02
034355.TW,臺股指法興27購01
034356.TW,臺股指法興27購02
034357.TW,深中小群益28購01
034358.TW,A50正2群益27購01
034359.TW,東陽群益27購02
03435U.TW,華新國泰29售01
034360.TW,中砂群益28購02
034361.TW,鴻海群益27購06
034362.TW,台積電群益28購04
034363.TW,光罩群益27購02
034364.TW,長榮群益28購05
034365.TW,嘉澤群益27購01
034366.TW,嘉澤群益27購02
034367.TW,貿聯群益27購02
034368.TW,合勤控群益28購02
034369.TW,上品群益27購02
03436U.TW,敦泰國泰29售01
034370.TW,中磊群益27購01
034371.TW,富邦媒群益27購02
034372.TW,臺股指群益27購02
034373.TW,臺股指群益27購03
034374.TW,臺股指群益27購04
034375.TW,臺股指群益27購05
034376.TW,臺股指群益27購06
034377.TW,玉晶光國票2A購01
034378.TW,貿聯國票28購01
034379.TW,麗豐國票28購01
03437U.TW,聯詠麥證27售01
034380.TW,嘉聯益國票28購04
034381.TW,康舒國票28購02
034382.TW,百和國票28購01
034383.TW,中興電群益27購02
034384.TW,寶齡群益27購02
034385.TW,裕隆群益2A購01
034386.TW,鴻海群益2A購01
034387.TW,大立光群益27購04
034388.TW,創意群益27購01
034389.TW,乙盛群益28購01
03438U.TW,台灣50凱基29售08
034390.TW,元晶群益27購01
034391.TW,台積電兆豐2A購02
034392.TW,智原兆豐28購01
034393.TW,台積電統一2B購06
034394.TW,全新統一27購01
034395.TW,宏達電統一2A購01
034396.TW,聯詠統一27購03
034397.TW,瑞鼎統一2B購01
034398.TW,南電統一2B購02
034399.TW,葡萄王元富27購03
03439U.TW,台灣50凱基29售09
034400.TW,世芯元富27購03
034401.TW,麗豐元富27購03
034402.TW,上品元富27購03
034403.TW,中砂凱基27購03
034404.TW,大成鋼凱基27購03
034405.TW,上銀凱基28購01
034406.TW,台達電凱基28購04
034407.TW,光罩凱基27購06
034408.TW,台亞凱基27購01
034409.TW,技嘉凱基28購02
03440U.TW,聯電凱基28售05
034410.TW,長榮凱基2A購03
034411.TW,陽明凱基27購06
034412.TW,長榮航凱基28購04
034413.TW,美食凱基28購01
034414.TW,聯陽凱基27購01
034415.TW,威強電凱基27購01
034416.TW,智原凱基28購01
034417.TW,玉晶光凱基27購05
034418.TW,創意凱基27購08
034419.TW,嘉澤凱基27購04
03441P.TW,三福化元大28售01
03441U.TW,南亞科凱基27售02
034420.TW,健策凱基27購05
034421.TW,啟碁凱基27購02
034422.TW,樺漢凱基2B購01
034423.TW,晶碩凱基28購02
034424.TW,采鈺凱基27購02
034425.TW,台積電康和28購02
034426.TW,八方康和27購01
034427.TW,台灣50永豐28購02
034428.TW,T50反1永豐2A購01
034429.TW,滬深2X永豐28購03
03442U.TW,長榮凱基27售13
034430.TW,台泥永豐28購01
034431.TW,聚陽永豐27購01
034432.TW,英業達永豐27購01
034433.TW,威盛永豐28購02
034434.TW,長榮航永豐28購01
034435.TW,大立光永豐28購03
034436.TW,智原永豐2A購01
034437.TW,合勤控永豐2A購01
034438.TW,上品永豐2A購01
034439.TW,元晶永豐28購01
03443U.TW,晶華凱基27售02
034440.TW,南電永豐27購04
034441.TW,台灣50元大2A購03
034442.TW,台灣50元大2A購04
034443.TW,台灣50元大2A購05
034444.TW,台灣50元大2A購06
034445.TW,台灣50元大2A購07
034446.TW,滬深反元大2A購01
034447.TW,元石油元大2B購01
034448.TW,香港反元大2B購01
034449.TW,道瓊指元大2C購01
03444U.TW,聯詠凱基28售01
034450.TW,台泥元大27購03
034451.TW,亞力元大27購01
034452.TW,大亞元大27購01
034453.TW,大亞元大2A購01
034454.TW,中鋼元大27購03
034455.TW,中鴻元大28購02
034456.TW,大成鋼元大28購04
034457.TW,智邦元大27購01
034458.TW,技嘉元大28購01
034459.TW,微星元大27購01
03445U.TW,日月光凱基27售02
034460.TW,長榮元大28購12
034461.TW,長榮元大2A購14
034462.TW,長榮元大2A購15
034463.TW,華航元大28購02
034464.TW,萬海元大28購07
034465.TW,長榮航元大28購05
034466.TW,漢翔元大28購02
034467.TW,漢翔元大2A購03
034468.TW,中信金元大27購01
034469.TW,奇鋐元大27購02
03446U.TW,台灣50群益28售02
034470.TW,聯詠元大28購03
034471.TW,景碩元大28購02
034472.TW,日月光元大27購04
034473.TW,上品元大27購02
034474.TW,新唐元大28購04
034475.TW,天鈺元大28購01
034476.TW,同欣電元大27購02
034477.TW,愛普元大28購05
034478.TW,力智元大28購01
034479.TW,力積電元大28購04
03447U.TW,S&P500群益29售01
034480.TW,力積電元大2A購01
034481.TW,采鈺元大27購03
034482.TW,采鈺元大2A購01
034483.TW,南電元大28購06
034484.TW,第一銅中信27購01
